"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hnrnph2",6.41790488310294e-64,0.53606067588994,0.187,0.351,1.33421824614827e-59
"Derl2",6.98844518361732e-64,0.667563127684079,0.222,0.411,1.45282786922221e-59
"Pcna",8.46176389256409e-64,0.619122569902513,0.184,0.346,1.75911609562515e-59
"Polr2m",2.3594474160138e-63,0.49130491308042,0.151,0.29,4.90505523315108e-59
"Nucb1",2.36859379966468e-63,0.480042923399082,0.13,0.257,4.92406965012289e-59
"Snrpb",3.01287249198526e-63,0.352492523613456,0.357,0.643,6.26346062358816e-59
"Olfml3",5.87307298699096e-63,1.68099712878186,0.343,0.249,1.22095314326555e-58
"Sdhc",8.23035638282774e-63,0.734620698952421,0.182,0.343,1.71100878842606e-58
"Psma3",9.40872373685353e-63,0.266768463154861,0.39,0.692,1.95597957765448e-58
"Psmc1",1.02692491296589e-62,0.600647135873052,0.191,0.357,2.13487420156478e-58
"Mrps17",1.18572406292765e-62,0.632546358920522,0.209,0.389,2.46500175442029e-58
"Tmem109",2.03021798994179e-62,0.564685788997897,0.139,0.271,4.22062017928999e-58
"Ndufa11",2.05610293331768e-62,0.400673529832187,0.37,0.655,4.27443238807412e-58
"Mcts1",3.13814098421294e-62,0.591034479744033,0.166,0.316,6.52388129208027e-58
"Psma5",3.63027224165023e-62,0.444017658994395,0.286,0.518,7.54697296316665e-58
"Ly86",5.291732859946e-62,1.36322378681261,0.371,0.276,1.10009834425417e-57
"Smim7",6.17722426625163e-62,0.613298421805584,0.205,0.38,1.28418315271105e-57
"Naa35",6.2944760738179e-62,0.551289080009463,0.133,0.261,1.308558630986e-57
"Pde6d",9.19902568245048e-62,0.452483749406263,0.207,0.384,1.91238544912463e-57
"Fbxo2",1.16813405509542e-61,0.656455417015519,0.151,0.285,2.42843388713787e-57
"Commd3",1.83529288609976e-61,0.509656659679717,0.263,0.48,3.81539038091278e-57
"Sec61g",2.93207001946396e-61,1.18937434837177,0.587,0.725,6.09548036346363e-57
"Lsm4",6.93174606593109e-61,0.542794583695161,0.197,0.363,1.44104068964641e-56
"Rtf1",1.09724845435656e-60,0.499005368967,0.225,0.409,2.28106981176186e-56
"Polr2g",1.31381691863009e-60,0.512169244580459,0.263,0.479,2.73129399214009e-56
"Plpp3",1.37840391468653e-60,-0.337726748468435,0.305,0.49,2.86556389824184e-56
