"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tigd5",7.21153798192109e-05,-0.261946767328801,0.009,0.026,1
"Ndufa4l2",7.22965291802408e-05,2.17262068328403,0.02,0.005,1
"Cdk5r1",7.24015405207264e-05,2.90011511136708,0.059,0.033,1
"Hilpda",7.28189985495872e-05,0.513499179610084,0.052,0.087,1
"D930015E06Rik",7.28718040085645e-05,5.9526872512686,0.01,0,1
"Bglap2",7.28718040085645e-05,6.79816472807807,0.01,0,1
"2510003B16Rik",7.28718040085645e-05,5.03009730852163,0.01,0,1
"Adrbk2",7.28718040085645e-05,5.48428516951076,0.01,0,1
"Gapdh,Gm12070",7.28718040085645e-05,4.86957815940448,0.01,0,1
"C77370",7.28718040085645e-05,5.31288525643748,0.01,0,1
"E130311K13Rik",7.32423100954092e-05,0.196916240917695,0.027,0.052,1
"Fcgrt",7.41974548835007e-05,2.22441709421456,0.071,0.043,1
"Mrpl36",7.43271442305132e-05,0.375755742350232,0.337,0.506,1
"Lrrc49",7.75946865962445e-05,0.590429820891945,0.04,0.07,1
"Ndufs4",7.92466059819872e-05,0.322764608409956,0.497,0.741,1
"Cdipt",8.07424951288123e-05,0.555573404843939,0.166,0.245,1
"Mcoln1",8.2124192836766e-05,0.318748842876424,0.099,0.15,1
"Ppig",8.21627095329424e-05,0.303370050073345,0.397,0.573,1
"Prodh",8.33829118234167e-05,0.174892933059124,0.015,0.034,1
"Pdss1",8.35642862860497e-05,0.129533079921782,0.016,0.035,1
"Fli1",8.38702679936916e-05,2.63986288416117,0.03,0.011,1
"Larp6",8.43643260153923e-05,0.21119805057601,0.373,0.542,1
"Vcan",8.56001114606739e-05,-0.466148649509552,0.017,0.037,1
"Atf3",8.57737951829386e-05,1.11233273913666,0.047,0.023,1
"Itih5",8.57738055560213e-05,-0.220184622625966,0.022,0.045,1
"Tube1",8.6288475568665e-05,-0.960886229910598,0.005,0.017,1
"Atp2b2",8.7033918213003e-05,-0.793409486804607,0.005,0.017,1
"A930009A15Rik",8.71357186624426e-05,-0.264843934581893,0.002,0.01,1
"Mapk8ip2",8.74239523863061e-05,0.292163195586633,0.005,0.017,1
"St6galnac4",8.75876712561372e-05,0.284801366812222,0.022,0.045,1
"Gen1",8.77146387005048e-05,-0.63344268677369,0.002,0.01,1
"Mrpl50",8.77835597187725e-05,0.607529607754065,0.19,0.279,1
"Mpeg1",8.78113044125744e-05,2.13793104622857,0.037,0.016,1
"Pawr",8.81303757653636e-05,-1.61228613864853,0.002,0.01,1
"Prps1",8.8436251078906e-05,0.569909125633659,0.07,0.111,1
"Cox15",8.91434378865656e-05,-0.211797551520477,0.019,0.039,1
"Lekr1",9.0005088165932e-05,0.177517768374476,0.034,0.061,1
"9630013A20Rik",9.0331177080544e-05,-0.928924011403792,0.024,0.047,1
"Tnfrsf17",9.14763230735366e-05,4.29812340380137,0.013,0.001,1
"Necap2",9.23705409073269e-05,0.281417382088485,0.323,0.478,1
"Isoc2a",9.38772999335529e-05,2.71337014812843,0.024,0.007,1
"Sri",9.40238059800917e-05,0.527353306700251,0.59,0.748,1
"Hebp1",9.42566436129907e-05,0.131726987714273,0.578,0.814,1
"Tlr3",9.49150833209655e-05,0.467389600957027,0.023,0.046,1
"Gpr75",9.51292838651952e-05,-0.727757693519989,0.005,0.018,1
"Rsad1",9.5383576443688e-05,0.269688816327655,0.005,0.018,1
"Homez",9.56513447892239e-05,0.128570050338782,0.031,0.057,1
"Med16",9.56819560132317e-05,0.375584376425622,0.04,0.07,1
"Naa50",9.57296865868586e-05,0.474991547797861,0.217,0.32,1
"Mapre1",9.5820317360772e-05,0.60755624079131,0.516,0.626,1
"Wdr61",9.58622621793079e-05,1.17701248583424,0.296,0.301,1
"Bgn",9.70448432952166e-05,2.89321262265783,0.024,0.007,1
"Slc25a38",9.7682643429116e-05,0.232263059523437,0.275,0.393,1
"Alkbh4",9.82245854668098e-05,-0.1016944286233,0.013,0.031,1
"6330418K02Rik",9.9199966953354e-05,-0.365509036009719,0.013,0.031,1
