"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dock10",1.08248838500146e-206,-1.53096776243746,0.095,0.505,2.25038510357955e-202
"Pkn1",4.71243959555409e-205,-1.79937368806663,0.048,0.368,9.7966906751974e-201
"Smad7",1.083178205416e-204,-1.61308161704325,0.168,0.65,2.25181917123932e-200
"Mgat5",2.26205395209472e-204,-5.01672063519592,0.003,0.181,4.70258396100972e-200
"Hist1h1c",2.40253027143606e-204,-4.5911592515911,0.005,0.192,4.99462018128842e-200
"Znfx1",6.78826954620404e-204,-2.70396242191636,0.02,0.263,1.41121335596036e-199
"Epsti1",1.28745033235015e-203,-2.08462256241368,0.051,0.369,2.67648049592273e-199
"H2-K1",4.47590316007269e-203,-1.62548549705506,0.297,0.804,9.30495507947511e-199
"March7",2.88066335154721e-202,-2.55403981879774,0.022,0.269,5.98861104153149e-198
"Adnp",4.79858828206071e-202,-7.30030452468063,0.001,0.163,9.97578517957601e-198
"Rbis",5.34036466718503e-202,-11.370055177604,0,0.16,1.1102084106611e-197
"Snhg1",2.64961325405512e-201,-2.49541949692672,0.026,0.284,5.50828099385518e-197
"H2-T22",8.86201516816592e-201,-11.2993435253709,0,0.159,1.84232433331001e-196
"Purb",9.92118706276735e-201,-1.73395607848799,0.065,0.414,2.0625155784787e-196
"Gatad2b",1.00953086681332e-200,-2.65750324230651,0.021,0.265,2.09871371901822e-196
"Tfe3",3.17755127017434e-200,-2.14816947945967,0.036,0.322,6.60581133556544e-196
"Grb2",7.61269569950653e-200,-1.6567595373688,0.065,0.411,1.58260330897041e-195
"Mrpl58",1.46938865147127e-199,-11.2407942399315,0,0.158,3.05471206754363e-195
"Eef1a1",1.23330106245341e-197,-1.06574019983764,0.748,0.991,2.5639095787344e-193
"Rel",1.54493903793752e-197,-2.0931480017622,0.038,0.326,3.21177376596832e-193
"Fdx2",4.02970789529775e-197,-11.1773081512911,0,0.156,8.3773597435345e-193
"Itm2b",5.37264053754768e-197,0.708480480789118,0.994,0.997,1.11691824135079e-192
"Cap1",1.30244164467703e-196,-1.56087012524551,0.079,0.447,2.70764593511909e-192
"B930036N10Rik",6.66510419715578e-196,-11.4479763626399,0,0.155,1.38560851154672e-191
"Gm31243",6.66510503688598e-196,-11.3789061486915,0,0.155,1.38560868611823e-191
"Rpl5",6.70300263193684e-196,-1.29819776533191,0.351,0.879,1.39348721715335e-191
"Nisch",8.69773828875547e-196,-1.81721522950107,0.043,0.342,1.80817281284937e-191
"C1qa",1.08644191650225e-194,-0.638307304015055,0.993,1,2.25860410021652e-190
"Czib",1.1014979777907e-194,-11.30684810779,0,0.154,2.28990414602909e-190
"Eloa",1.1014979777907e-194,-11.2053477517037,0,0.154,2.28990414602909e-190
"Ptprc",1.55763267662184e-194,-1.40143625932887,0.113,0.533,3.23816257142915e-190
"Znrf2",2.65043281391596e-194,-3.21068452809692,0.011,0.216,5.50998477684989e-190
"Rps27",5.58603764132117e-194,1.28038050220331,0.926,0.957,1.16128136525426e-189
"Washc2",1.81887981835766e-193,-11.3113588524217,0,0.153,3.78126925438374e-189
"Ecpas",1.81888004738125e-193,-11.3566322728952,0,0.153,3.78126973050089e-189
"Zmiz1",7.91193046109629e-193,-1.75577127998446,0.068,0.412,1.64481122355731e-188
"Itprid2",3.00101498749759e-192,-11.2320445174073,0,0.152,6.23881005750873e-188
"C1qb",4.2994379912055e-192,0.69891057563634,0.997,0.997,8.93810163991712e-188
"Epb41l2",3.87834775627646e-191,-1.27746730374737,0.323,0.871,8.06269715052314e-187
